h_fare,h_tips,h_tolls,h_extras,h_total,h_n,comp_name_top10,mop,day,hour,month,weekday,year
44.25,0,0,5,49.25,1,otro,Cash,3,13,1,6,2016
7.25,0,0,0,7.25,1,otro,Cash,3,14,1,6,2016
9.5,0,0,0,9.5,1,otro,Cash,3,14,1,6,2016
7.85,0,0,0,7.85,1,otro,Cash,3,14,1,6,2016
4.25,1.11,0,0,5.36,1,otro,"Credit Card",3,14,1,6,2016
19,3.8,0,0,22.8,1,otro,"Credit Card",3,15,1,6,2016
33.75,0,0,4,37.75,1,otro,Cash,3,15,1,6,2016
4.65,0,0,2,6.65,1,otro,Cash,3,15,1,6,2016
7.45,0,0,2,9.45,1,otro,"Credit Card",3,15,1,6,2016
13.75,0,0,0,13.75,1,otro,Cash,3,16,1,6,2016
44.75,2,0,5,51.75,1,otro,"Credit Card",3,16,1,6,2016
9.25,0,0,1,10.25,1,otro,Cash,3,16,1,6,2016
43.75,0,0,5.5,49.25,1,otro,Cash,3,16,1,6,2016
10,0,0,1,11,1,otro,Cash,3,17,1,6,2016
8.5,2,0,1,11.5,1,otro,"Credit Card",3,17,1,6,2016
46.25,11,0,4,61.25,2,otro,"Credit Card",3,17,1,6,2016
35.75,7.95,0,4,47.7,1,otro,"Credit Card",3,17,1,6,2016
5.05,0,0,1.5,6.55,1,otro,Cash,3,17,1,6,2016
70.25,0,0,34.5,104.75,1,otro,Cash,3,17,1,6,2016
33.95,0,0,0,33.95,3,otro,Cash,3,18,1,6,2016
6.85,0,0,0,6.85,1,otro,"Credit Card",3,18,1,6,2016
30.05,6.8,0,4,40.85,1,otro,"Credit Card",3,18,1,6,2016
40.5,0,0,4,44.5,1,otro,Cash,3,18,1,6,2016
10.5,0,0,4,14.5,1,otro,Cash,3,19,1,6,2016
29.85,0,0,2,31.85,1,otro,Cash,3,19,1,6,2016
41.75,7,0,4,52.75,1,otro,"Credit Card",3,20,1,6,2016
41.5,0,0,4,45.5,1,otro,Cash,3,21,1,6,2016
34.3,0,0,2,36.3,2,otro,Cash,3,21,1,6,2016
22.85,0,0,5,27.85,1,otro,Cash,3,21,1,6,2016
23.25,0,0,1,24.25,2,otro,Cash,3,22,1,6,2016
31.25,7.05,0,4,42.3,1,otro,"Credit Card",3,22,1,6,2016
31.85,8.95,0,4,44.8,1,otro,"Credit Card",3,23,1,6,2016
6.5,0,0,1,7.5,1,otro,Cash,4,7,1,0,2016
10,0,0,0,10,1,otro,Cash,4,8,1,0,2016
6.25,0,0,0,6.25,1,otro,Cash,4,8,1,0,2016
4.75,2,0,0,6.75,1,otro,"Credit Card",4,8,1,0,2016
8.05,0,0,0,8.05,1,otro,Cash,4,8,1,0,2016
12,0,0,0,12,2,otro,Cash,4,9,1,0,2016
32.75,5,0,4,41.75,1,otro,"Credit Card",4,9,1,0,2016
19.75,0,0,1.5,21.25,3,otro,Cash,4,10,1,0,2016
18,0,0,0,18,1,otro,Cash,4,10,1,0,2016
6.05,0,0,0,6.05,1,otro,Cash,4,10,1,0,2016
10.25,2.05,0,0,12.3,1,otro,"Credit Card",4,10,1,0,2016
53,0,0,1.5,54.5,1,otro,Cash,4,11,1,0,2016
30.75,0,0,4,34.75,1,otro,Cash,4,11,1,0,2016
32,0,0,5.5,37.5,1,otro,Cash,4,11,1,0,2016
6.05,2,0,1,9.05,1,otro,"Credit Card",4,12,1,0,2016
6,0,0,0,6,1,otro,Cash,4,12,1,0,2016
5.45,0,0,0,5.45,1,otro,Cash,4,12,1,0,2016
39,0,0,4,43,1,otro,Cash,4,12,1,0,2016
12.05,0,0,0,12.05,1,otro,Cash,4,12,1,0,2016
4.25,0,0,0,4.25,1,otro,Cash,4,13,1,0,2016
10.3,3.55,0,0,13.85,2,otro,"Credit Card",4,13,1,0,2016
4.05,0,0,0,4.05,1,otro,Cash,4,13,1,0,2016
9.75,0,0,0,9.75,1,otro,Cash,4,13,1,0,2016
5.45,1,0,1,7.45,1,otro,"Credit Card",4,14,1,0,2016
23,0,0,4,27,1,otro,Cash,4,14,1,0,2016
7.25,0,0,0,7.25,1,otro,Cash,4,14,1,0,2016
31.25,5,0,4,40.25,1,otro,"Credit Card",4,15,1,0,2016
28.85,5,0,2,35.85,1,otro,"Credit Card",4,15,1,0,2016
17.5,0,0,0,17.5,2,otro,Cash,4,15,1,0,2016
12.5,0,0,0,12.5,3,otro,Cash,4,15,1,0,2016
9,0,0,0,9,1,otro,Cash,4,16,1,0,2016
32,0,0,4,36,1,otro,Cash,4,16,1,0,2016
6.5,0,0,0,6.5,1,otro,Cash,4,16,1,0,2016
33.5,0,0,2,35.5,6,otro,Cash,4,16,1,0,2016
43.85,11.95,0,4,59.8,1,otro,"Credit Card",4,16,1,0,2016
8.25,3,0,0,11.25,1,otro,"Credit Card",4,17,1,0,2016
12.75,2.55,0,0,15.3,1,otro,"Credit Card",4,17,1,0,2016
41.5,9.1,0,4,54.6,1,otro,"Credit Card",4,17,1,0,2016
11,0,0,0,11,1,otro,Cash,4,17,1,0,2016
7.05,0,0,0,7.05,1,otro,Cash,4,17,1,0,2016
21,0,0,5.5,26.5,1,otro,Cash,4,17,1,0,2016
6.45,0,0,1,7.45,1,otro,Cash,4,17,1,0,2016
5,1,0,0,6,1,otro,"Credit Card",4,18,1,0,2016
7.65,0,0,0,7.65,1,otro,Cash,4,18,1,0,2016
26.85,7.2,0,2,36.05,1,otro,"Credit Card",4,18,1,0,2016
7.75,0,0,0,7.75,1,otro,Cash,4,18,1,0,2016
5.5,1,0,0,6.5,1,otro,"Credit Card",4,18,1,0,2016
37,8.2,0,4,49.2,1,otro,"Credit Card",4,18,1,0,2016
16,0,0,0,16,1,otro,Cash,4,18,1,0,2016
7.5,0,0,0,7.5,1,otro,Cash,4,18,1,0,2016
5.05,2,0,0,7.05,1,otro,"Credit Card",4,18,1,0,2016
44,0,0,5,49,1,otro,Cash,4,18,1,0,2016
14.75,4.4,0,0,19.15,1,otro,"Credit Card",4,19,1,0,2016
11.05,0,0,0,11.05,1,otro,Cash,4,19,1,0,2016
22.75,0,0,0,22.75,3,otro,Cash,4,19,1,0,2016
8.5,2,0,0,10.5,1,otro,"Credit Card",4,19,1,0,2016
37,0,0,4,41,1,otro,Cash,4,19,1,0,2016
13.5,0,0,0,13.5,2,otro,Cash,4,19,1,0,2016
73.05,19.6,0,25,117.65,1,otro,"Credit Card",4,19,1,0,2016
8.25,0,0,0,8.25,1,otro,Cash,4,19,1,0,2016
17.25,4.35,0,0,21.6,2,otro,"Credit Card",4,20,1,0,2016
39.25,0,0,6,45.25,1,otro,Cash,4,20,1,0,2016
5,0,0,2,7,1,otro,Cash,4,20,1,0,2016
6.75,0,0,1,7.75,1,otro,Cash,4,20,1,0,2016
8,2,0,0,10,1,otro,"Credit Card",4,20,1,0,2016
17.25,0,0,0,17.25,2,otro,Cash,4,20,1,0,2016
5.25,0,0,0,5.25,1,otro,Cash,4,21,1,0,2016
9.5,0,0,1,10.5,1,otro,"Credit Card",4,21,1,0,2016
7.25,0,0,1,8.25,1,otro,Cash,4,22,1,0,2016
14.75,1,0,0,15.75,1,otro,"Credit Card",5,8,1,1,2016
49,0,0,2.5,51.5,2,otro,Cash,5,8,1,1,2016
10,3,0,0,13,1,otro,"Credit Card",5,9,1,1,2016
8,0,0,0,8,1,otro,Cash,5,10,1,1,2016
6.75,2,0,0,8.75,1,otro,"Credit Card",5,10,1,1,2016
42.25,0,0,5,47.25,1,otro,Cash,5,10,1,1,2016
11.75,0,0,0,11.75,3,otro,Cash,5,12,1,1,2016
4,0,0,0,4,1,otro,Cash,5,12,1,1,2016
19.25,0,0,1.5,20.75,3,otro,Cash,5,13,1,1,2016
7.75,2,0,0,9.75,1,otro,"Credit Card",5,13,1,1,2016
4.25,0,0,0,4.25,1,otro,Cash,5,13,1,1,2016
4.5,2,0,1.5,8,1,otro,"Credit Card",5,13,1,1,2016
11.75,0,0,0,11.75,1,otro,Cash,5,13,1,1,2016
23.1,5,0,0,28.1,2,otro,"Credit Card",5,13,1,1,2016
18.05,0,0,0,18.05,1,otro,Cash,5,13,1,1,2016
5.85,1,0,0,6.85,1,otro,"Credit Card",5,13,1,1,2016
11.5,2.3,0,0,13.8,1,otro,"Credit Card",5,14,1,1,2016
8.5,1.5,0,0,10,1,otro,"Credit Card",5,14,1,1,2016
7.25,2,0,0,9.25,1,otro,"Credit Card",5,14,1,1,2016
7.5,0,0,0,7.5,1,otro,Cash,5,14,1,1,2016
5.05,1,0,0,6.05,1,otro,"Credit Card",5,14,1,1,2016
12.85,0,0,0,12.85,1,otro,Cash,5,14,1,1,2016
7.5,2,0,2,11.5,1,otro,"Credit Card",5,15,1,1,2016
26.5,5.3,0,0,31.8,1,otro,"Credit Card",5,15,1,1,2016
5,0,0,1,6,1,otro,Cash,5,16,1,1,2016
10.5,4,0,0,14.5,2,otro,"Credit Card",5,16,1,1,2016
15,0,0,0,15,2,otro,Cash,5,16,1,1,2016
4.75,0,0,0,4.75,1,otro,Cash,5,16,1,1,2016
44,0,0,5.5,49.5,1,otro,Cash,5,16,1,1,2016
32,5.25,0,0,37.25,2,otro,"Credit Card",5,17,1,1,2016
27.25,6.35,0,1,34.6,2,otro,"Credit Card",5,17,1,1,2016
15,0,0,0,15,2,otro,Cash,5,17,1,1,2016
7.75,2,0,0,9.75,1,otro,"Credit Card",5,17,1,1,2016
7,0,0,1,8,1,otro,Cash,5,18,1,1,2016
4.25,2,0,1,7.25,1,otro,"Credit Card",5,18,1,1,2016
8.25,0,0,0,8.25,1,otro,Cash,5,18,1,1,2016
44.05,8,0,4,56.05,1,otro,"Credit Card",5,18,1,1,2016
5.75,0,0,0,5.75,1,otro,Cash,5,19,1,1,2016
16.5,3.3,0,0,19.8,1,otro,"Credit Card",5,19,1,1,2016
17.75,0,0,0,17.75,2,otro,Cash,5,19,1,1,2016
17.75,1.02,0,1,19.77,2,otro,"Credit Card",5,19,1,1,2016
7.5,2,0,0,9.5,1,otro,"Credit Card",5,20,1,1,2016
30.25,0,0,0,30.25,1,otro,Cash,5,20,1,1,2016
39.25,8.45,0,3,50.7,1,otro,"Credit Card",5,20,1,1,2016
3.25,0,0,4,7.25,1,otro,Cash,5,20,1,1,2016
36.5,8.1,0,4,48.6,1,otro,"Credit Card",5,20,1,1,2016
16.5,0,0,0,16.5,2,otro,Cash,5,20,1,1,2016
4.65,2,0,1,7.65,1,otro,"Credit Card",5,20,1,1,2016
34.5,0,0,4,38.5,1,otro,Cash,5,20,1,1,2016
6.75,2,0,0,8.75,1,otro,"Credit Card",5,21,1,1,2016
4.25,0,0,0,4.25,1,otro,Cash,5,21,1,1,2016
38.75,8.55,0,4,51.3,1,otro,"Credit Card",5,21,1,1,2016
15.75,3.15,0,0,18.9,1,otro,"Credit Card",5,21,1,1,2016
43.5,0,0,4,47.5,1,otro,"Credit Card",6,8,1,2,2016
22.25,0,0,1,23.25,1,otro,Cash,6,10,1,2,2016
3.25,3.8,0,9.5,16.55,1,otro,"Credit Card",6,10,1,2,2016
33.5,7,0,2,42.5,1,otro,"Credit Card",6,11,1,2,2016
35.5,0,0,4,39.5,1,otro,Cash,6,11,1,2,2016
11.45,0,0,0,11.45,1,otro,Cash,6,11,1,2,2016
45.75,0,0,4,49.75,1,otro,Cash,6,11,1,2,2016
12.05,0,0,0,12.05,1,otro,Cash,6,11,1,2,2016
6.25,1,0,0,7.25,1,otro,"Credit Card",6,12,1,2,2016
6,0,0,0,6,1,otro,Cash,6,12,1,2,2016
13.5,4,0,1,18.5,2,otro,"Credit Card",6,12,1,2,2016
6.25,0,0,0,6.25,1,otro,Cash,6,13,1,2,2016
5.25,2,0,0,7.25,1,otro,"Credit Card",6,13,1,2,2016
5.5,0,0,0,5.5,1,otro,Cash,6,13,1,2,2016
4.75,2,0,0,6.75,1,otro,"Credit Card",6,13,1,2,2016
13,0,0,0,13,2,otro,Cash,6,13,1,2,2016
36.1,0,0,0,36.1,2,otro,Cash,6,13,1,2,2016
21.5,0,0,0,21.5,3,otro,Cash,6,13,1,2,2016
5.25,0,0,2,7.25,1,otro,Cash,6,13,1,2,2016
8.65,1,0,0,9.65,1,otro,"Credit Card",6,13,1,2,2016
6,0,0,0,6,1,otro,Cash,6,14,1,2,2016
6.25,0,0,0,6.25,1,otro,Cash,6,14,1,2,2016
15,0,0,0,15,2,otro,Cash,6,14,1,2,2016
3.25,0,0,0,3.25,1,otro,Cash,6,14,1,2,2016
7.45,3,0,1.5,11.95,1,otro,"Credit Card",6,14,1,2,2016
6,0,0,0,6,1,otro,Cash,6,14,1,2,2016
18.75,2,0,0,20.75,2,otro,"Credit Card",6,15,1,2,2016
7,0,0,1,8,1,otro,Cash,6,15,1,2,2016
7.25,0,0,1,8.25,1,otro,Cash,6,15,1,2,2016
15.75,0,0,2,17.75,2,otro,Cash,6,15,1,2,2016
11.65,0,0,0,11.65,1,otro,Cash,6,15,1,2,2016
6,0,0,0,6,1,otro,"Credit Card",6,16,1,2,2016
29.5,0,0,1,30.5,3,otro,Cash,6,16,1,2,2016
6,1,0,0,7,1,otro,"Credit Card",6,16,1,2,2016
10.25,0,0,0,10.25,1,otro,Cash,6,16,1,2,2016
16.5,0,0,1,17.5,2,otro,Cash,6,16,1,2,2016
5,3,0,0,8,1,otro,"Credit Card",6,16,1,2,2016
13.7,0,0,0,13.7,2,otro,Cash,6,16,1,2,2016
5.65,1,0,0,6.65,1,otro,"Credit Card",6,16,1,2,2016
11,4,0,1,16,1,otro,"Credit Card",6,16,1,2,2016
9.25,2,0,0,11.25,1,otro,"Credit Card",6,17,1,2,2016
5,0,0,0,5,1,otro,Cash,6,17,1,2,2016
5.75,0,0,0,5.75,1,otro,Cash,6,17,1,2,2016
7,3,0,1.5,11.5,1,otro,"Credit Card",6,17,1,2,2016
10.5,0,0,3,13.5,2,otro,Cash,6,17,1,2,2016
3.25,0,0,0,3.25,1,otro,Cash,6,17,1,2,2016
4.25,0,0,0,4.25,1,otro,Cash,6,17,1,2,2016
29.7,6.35,0,1,37.05,2,otro,"Credit Card",6,17,1,2,2016
13,0,0,1,14,2,otro,Cash,6,17,1,2,2016
44.25,9.25,0,2,55.5,1,otro,"Credit Card",6,18,1,2,2016
7.5,0,0,0,7.5,1,otro,Cash,6,18,1,2,2016
10.5,0,0,0,10.5,1,otro,Cash,6,18,1,2,2016
14.25,4,0,0,18.25,2,otro,"Credit Card",6,18,1,2,2016
5.5,0,0,0,5.5,1,otro,Cash,6,18,1,2,2016
18.25,0,0,0,18.25,1,otro,Cash,6,18,1,2,2016
11.5,0,0,0,11.5,1,otro,Cash,6,18,1,2,2016
25.75,0,0,0,25.75,2,otro,Cash,6,18,1,2,2016
13.3,0,0,0,13.3,2,otro,Cash,6,18,1,2,2016
36.5,8.35,0,5.5,50.35,2,otro,"Credit Card",6,18,1,2,2016
34.25,0,0,0,34.25,3,otro,Cash,6,18,1,2,2016
11.25,0,0,1.5,12.75,1,otro,Cash,6,18,1,2,2016
26,9,0,1.5,36.5,2,otro,"Credit Card",6,19,1,2,2016
7,0,0,0,7,1,otro,Cash,6,19,1,2,2016
31.5,7.15,0,0,38.65,2,otro,"Credit Card",6,19,1,2,2016
5.25,0,0,0,5.25,1,otro,Cash,6,19,1,2,2016
20.75,4.5,0,0,25.25,2,otro,"Credit Card",6,19,1,2,2016
17.3,0,0,0,17.3,2,otro,Cash,6,19,1,2,2016
9.45,2.6,0,1,13.05,1,otro,"Credit Card",6,19,1,2,2016
14.7,0,0,0,14.7,2,otro,Cash,6,19,1,2,2016
5.85,2,0,0,7.85,1,otro,"Credit Card",6,19,1,2,2016
18.25,0,0,1,19.25,1,otro,Cash,6,19,1,2,2016
11.9,0,0,1,12.9,2,otro,Cash,6,19,1,2,2016
7.25,2,0,0,9.25,1,otro,"Credit Card",6,19,1,2,2016
17,2.5,0,0,19.5,2,otro,"Credit Card",6,20,1,2,2016
16.25,3,0,0,19.25,2,otro,"Credit Card",6,20,1,2,2016
35.75,0,0,6,41.75,1,otro,Cash,6,20,1,2,2016
18.75,3.3,0,0,22.05,2,otro,"Credit Card",6,20,1,2,2016
20.9,3.9,0,0,24.8,2,otro,"Credit Card",6,20,1,2,2016
33.75,7.55,0,4,45.3,1,otro,"Credit Card",6,21,1,2,2016
14,0,0,0,14,1,otro,Cash,6,21,1,2,2016
14.5,0,0,2.5,17,2,otro,Cash,6,21,1,2,2016
15.3,0,0,2,17.3,2,otro,Cash,6,21,1,2,2016
19.25,0,0,13.5,32.75,1,otro,"Credit Card",6,23,1,2,2016
34.05,7.8,0,5,46.85,1,otro,"Credit Card",7,1,1,3,2016
71.25,0,0,9,80.25,1,otro,Cash,7,8,1,3,2016
17,4.35,0,1,22.35,2,otro,"Credit Card",7,10,1,3,2016
10.75,0,0,0,10.75,2,otro,Cash,7,10,1,3,2016
31.25,0,0,4,35.25,1,otro,Cash,7,11,1,3,2016
6,0,0,1,7,1,otro,Cash,7,11,1,3,2016
12.75,0,0,0,12.75,2,otro,Cash,7,12,1,3,2016
6,2,0,0,8,1,otro,"Credit Card",7,12,1,3,2016
12.75,0,0,0,12.75,2,otro,Cash,7,12,1,3,2016
5.5,0,0,0,5.5,1,otro,Cash,7,12,1,3,2016
22.5,0,0,1.5,24,2,otro,Cash,7,12,1,3,2016
36,0,0,4,40,1,otro,Cash,7,12,1,3,2016
5.75,2,0,0,7.75,1,otro,"Credit Card",7,13,1,3,2016
9.75,0,0,0,9.75,2,otro,Cash,7,13,1,3,2016
6,0,0,1,7,1,otro,Cash,7,13,1,3,2016
5.45,0,0,0,5.45,1,otro,Cash,7,13,1,3,2016
6.25,2,0,1,9.25,1,otro,"Credit Card",7,14,1,3,2016
4,0,0,0,4,1,otro,Cash,7,14,1,3,2016
7,1.4,0,0,8.4,1,otro,"Credit Card",7,14,1,3,2016
18,0,0,0,18,1,otro,Cash,7,14,1,3,2016
9.5,2.1,0,1,12.6,1,otro,"Credit Card",7,14,1,3,2016
7,0,0,0,7,1,otro,Cash,7,14,1,3,2016
9.75,0,0,0,9.75,2,otro,Cash,7,14,1,3,2016
9.25,2.05,0,1,12.3,1,otro,"Credit Card",7,15,1,3,2016
11.25,0,0,0,11.25,2,otro,Cash,7,15,1,3,2016
8,2,0,0,10,1,otro,"Credit Card",7,15,1,3,2016
16,4,0,1.5,21.5,2,otro,"Credit Card",7,15,1,3,2016
5.75,0,0,0,5.75,1,otro,Cash,7,15,1,3,2016
46.5,0,0,4,50.5,1,otro,Cash,7,15,1,3,2016
44.75,9.35,0,2,56.1,1,otro,"Credit Card",7,16,1,3,2016
33.75,7.35,0,3,44.1,1,otro,"Credit Card",7,16,1,3,2016
11.25,0,0,2,13.25,2,otro,Cash,7,16,1,3,2016
5.25,0,0,1,6.25,1,otro,Cash,7,16,1,3,2016
36.45,7.25,0,0,43.7,1,otro,"Credit Card",7,16,1,3,2016
31.75,6.55,0,0,38.3,2,otro,"Credit Card",7,17,1,3,2016
18.75,0,0,1.5,20.25,3,otro,Cash,7,17,1,3,2016
9,2,0,0,11,1,otro,"Credit Card",7,17,1,3,2016
13.5,0,0,0,13.5,2,otro,Cash,7,17,1,3,2016
5,2,0,0,7,1,otro,"Credit Card",7,17,1,3,2016
14.5,0,0,0,14.5,2,otro,Cash,7,17,1,3,2016
16,0,0,2,18,1,otro,Cash,7,17,1,3,2016
11.5,0,0,0,11.5,2,otro,Cash,7,17,1,3,2016
33.25,0,0,4,37.25,1,otro,Cash,7,17,1,3,2016
3.25,0,0,0,3.25,1,otro,Cash,7,18,1,3,2016
42,9.2,0,4,55.2,1,otro,"Credit Card",7,18,1,3,2016
35.75,9.4,0,2,47.15,1,otro,"Credit Card",7,18,1,3,2016
19,3.8,0,0,22.8,1,otro,"Credit Card",7,18,1,3,2016
15.75,0,0,2,17.75,1,otro,Cash,7,18,1,3,2016
4.75,0,0,0,4.75,1,otro,Cash,7,18,1,3,2016
15.75,4,0,0,19.75,2,otro,"Credit Card",7,18,1,3,2016
6.45,0,0,1,7.45,1,otro,Cash,7,18,1,3,2016
10.65,1,0,0,11.65,1,otro,"Credit Card",7,18,1,3,2016
37.25,8.25,0,4,49.5,1,otro,"Credit Card",7,18,1,3,2016
12.25,0,0,0,12.25,2,otro,Cash,7,18,1,3,2016
8.25,0,0,0,8.25,1,otro,Cash,7,19,1,3,2016
35.25,7.85,0,4,47.1,1,otro,"Credit Card",7,19,1,3,2016
22,0,0,2,24,3,otro,Cash,7,19,1,3,2016
28,4,0,0,32,2,otro,"Credit Card",7,19,1,3,2016
4.65,0,0,0,4.65,1,otro,Cash,7,19,1,3,2016
5.85,4,0,1.5,11.35,1,otro,"Credit Card",7,19,1,3,2016
7.25,2,0,0,9.25,1,otro,"Credit Card",7,19,1,3,2016
33.75,0,0,0,33.75,3,otro,Cash,7,19,1,3,2016
17.5,2,0,0,19.5,1,otro,"Credit Card",7,20,1,3,2016
9.75,0,0,0,9.75,1,otro,Cash,7,20,1,3,2016
7.25,0,0,0,7.25,1,otro,Cash,7,20,1,3,2016
21.75,4.1,0,0,25.85,2,otro,"Credit Card",7,20,1,3,2016
25.3,5.65,0,0,30.95,2,otro,"Credit Card",7,20,1,3,2016
26.5,0,0,0,26.5,2,otro,Cash,7,20,1,3,2016
37.5,8.3,0,4,49.8,1,otro,"Credit Card",7,21,1,3,2016
8.25,0,0,0,8.25,1,otro,Cash,7,21,1,3,2016
55.1,6.55,0,8,69.65,2,otro,"Credit Card",7,21,1,3,2016
12.85,3.85,0,0,16.7,1,otro,"Credit Card",7,22,1,3,2016
25,0,0,2,27,2,otro,Cash,7,23,1,3,2016
4.45,0,0,1,5.45,1,otro,Cash,7,23,1,3,2016
10,0,0,4,14,1,otro,Cash,8,7,1,4,2016
10.75,2.15,0,0,12.9,1,otro,"Credit Card",8,8,1,4,2016
40.75,8.95,0,4,53.7,1,otro,"Credit Card",8,8,1,4,2016
21.25,0,0,0,21.25,3,otro,Cash,8,9,1,4,2016
15.25,0,0,0,15.25,1,otro,Cash,8,9,1,4,2016
6.5,2,0,0,8.5,1,otro,"Credit Card",8,9,1,4,2016
6.85,1,0,0,7.85,1,otro,"Credit Card",8,9,1,4,2016
12,0,0,1,13,2,otro,Cash,8,10,1,4,2016
8.75,1,0,0,9.75,1,otro,"Credit Card",8,10,1,4,2016
9.5,4,0,0,13.5,1,otro,"Credit Card",8,10,1,4,2016
6.5,0,0,0,6.5,1,otro,otro,8,10,1,4,2016
13.3,0,0,0,13.3,2,otro,Cash,8,10,1,4,2016
18,3.05,0,0,21.05,2,otro,"Credit Card",8,11,1,4,2016
7.5,0,0,0,7.5,1,otro,Cash,8,11,1,4,2016
20.5,0,0,0,20.5,2,otro,Cash,8,11,1,4,2016
5.45,2,0,1.5,8.95,1,otro,"Credit Card",8,11,1,4,2016
16.75,0,0,0,16.75,2,otro,Cash,8,12,1,4,2016
7,1.4,0,0,8.4,1,otro,"Credit Card",8,12,1,4,2016
16.05,0,0,0,16.05,1,otro,Cash,8,12,1,4,2016
8.75,3,0,0,11.75,1,otro,"Credit Card",8,13,1,4,2016
5,0,0,0,5,1,otro,Cash,8,13,1,4,2016
5.75,1,0,0,6.75,1,otro,"Credit Card",8,13,1,4,2016
6.25,0,0,0,6.25,1,otro,Cash,8,13,1,4,2016
5.5,2,0,0,7.5,1,otro,"Credit Card",8,13,1,4,2016
23.25,0,0,0,23.25,2,otro,Cash,8,13,1,4,2016
6.85,0,0,0,6.85,1,otro,Cash,8,13,1,4,2016
27,0,0,2,29,3,otro,Cash,8,13,1,4,2016
8.75,0,0,0,8.75,1,otro,Cash,8,14,1,4,2016
12.5,0,0,1,13.5,2,otro,Cash,8,14,1,4,2016
6.65,0,0,1,7.65,1,otro,Cash,8,14,1,4,2016
15.3,5.5,0,2.5,23.3,2,otro,"Credit Card",8,14,1,4,2016
5.25,0,0,0,5.25,1,otro,Cash,8,14,1,4,2016
18.85,0,0,0,18.85,1,otro,Cash,8,14,1,4,2016
9.5,2,0,0,11.5,1,otro,"Credit Card",8,15,1,4,2016
15.25,3.8,0,0,19.05,1,otro,"Credit Card",8,15,1,4,2016
5.75,0,0,0,5.75,1,otro,Cash,8,15,1,4,2016
43.5,9.5,0,4,57,1,otro,"Credit Card",8,15,1,4,2016
9,0,0,1,10,1,otro,Cash,8,15,1,4,2016
5.65,0,0,0,5.65,1,otro,Cash,8,15,1,4,2016
6.65,0,0,1,7.65,1,otro,Cash,8,15,1,4,2016
7.75,0,0,2.5,10.25,1,otro,Cash,8,15,1,4,2016
5.75,0,0,0,5.75,1,otro,Cash,8,16,1,4,2016
6.75,4,0,0,10.75,1,otro,"Credit Card",8,16,1,4,2016
14,0,0,0,14,2,otro,Cash,8,16,1,4,2016
5.65,0,0,1,6.65,1,otro,Cash,8,16,1,4,2016
4.65,0,0,0,4.65,1,otro,Cash,8,16,1,4,2016
11.25,0,0,0,11.25,2,otro,Cash,8,16,1,4,2016
6.05,0,0,0,6.05,1,otro,Cash,8,16,1,4,2016
5.45,2,0,2,9.45,1,otro,"Credit Card",8,16,1,4,2016
6,0,0,0,6,1,otro,Cash,8,17,1,4,2016
9.25,1,0,0,10.25,1,otro,"Credit Card",8,17,1,4,2016
48.75,0,0,6,54.75,1,otro,Cash,8,17,1,4,2016
25.25,6.85,0,0,32.1,3,otro,"Credit Card",8,17,1,4,2016
10,0,0,0,10,1,otro,Cash,8,17,1,4,2016
11.5,0,0,0,11.5,2,otro,Cash,8,17,1,4,2016
4.05,2,0,0,6.05,1,otro,"Credit Card",8,17,1,4,2016
16.5,3.3,0,0,19.8,1,otro,"Credit Card",8,17,1,4,2016
22.75,0,0,0,22.75,2,otro,Cash,8,17,1,4,2016
12.05,2.4,0,0,14.45,1,otro,"Credit Card",8,17,1,4,2016
21.5,4,0,0,25.5,2,otro,"Credit Card",8,18,1,4,2016
19.5,4.3,0,0,23.8,2,otro,"Credit Card",8,18,1,4,2016
25.75,0,0,1,26.75,3,otro,Cash,8,18,1,4,2016
9.75,2,0,0,11.75,1,otro,"Credit Card",8,18,1,4,2016
11,0,0,0,11,1,otro,Cash,8,18,1,4,2016
17.9,0,0,0,17.9,2,otro,Cash,8,18,1,4,2016
4.85,2,0,0,6.85,1,otro,"Credit Card",8,18,1,4,2016
23.75,0,0,1,24.75,1,otro,Cash,8,18,1,4,2016
7.75,2,0,0,9.75,1,otro,"Credit Card",8,18,1,4,2016
31.25,0,0,0,31.25,3,otro,Cash,8,18,1,4,2016
18.9,4.2,0,0,23.1,2,otro,"Credit Card",8,18,1,4,2016
5.25,3,0,1,9.25,1,otro,"Credit Card",8,19,1,4,2016
9.75,0,0,0,9.75,1,otro,Cash,8,19,1,4,2016
20.25,4.35,0,0,24.6,2,otro,"Credit Card",8,19,1,4,2016
5.75,0,0,1.5,7.25,1,otro,Cash,8,19,1,4,2016
20,0,0,0,20,2,otro,Cash,8,19,1,4,2016
23.3,0,0,2,25.3,2,otro,Cash,8,19,1,4,2016
21,0,0,0,21,2,otro,Cash,8,19,1,4,2016
16.7,0,0,0,16.7,2,otro,Cash,8,19,1,4,2016
6.25,3,0,1,10.25,1,otro,"Credit Card",8,20,1,4,2016
17,0,0,0,17,1,otro,Cash,8,20,1,4,2016
13,0,0,1.5,14.5,1,otro,Cash,8,20,1,4,2016
16.75,0,0,1.5,18.25,2,otro,Cash,8,20,1,4,2016
13.25,0,0,1,14.25,1,otro,Cash,8,20,1,4,2016
10.25,0,0,0,10.25,1,otro,Cash,8,20,1,4,2016
19.85,3.08,0,0,22.93,1,otro,"Credit Card",8,20,1,4,2016
10.75,0,0,0,10.75,1,otro,Cash,8,20,1,4,2016
23.25,0,0,1.5,24.75,2,otro,Cash,8,20,1,4,2016
